DSTI,"DayStar Technologies, Inc., a development stage company, engages in the development, manufacture, and marketing of solar photovoltaic products to the grid-tied and ground-based photovoltaic markets."
DSW,DSW Inc. operates as a branded footwear and accessories retailer in the United States.
DTE,"DTE Energy Company, together with its subsidiaries, operates as an energy company. The companys Electric segment is engaged in the generation, purchase, distribution, and sale of electricity to approximately 2."
DTLK,"Datalink Corporation designs, installs, and supports data center solutions to mid and large-size companies. The company is involved in assessing, designing, deploying, managing, and supporting unified infrastructures comprising servers, storage, and networks; and reselling hardware and software from original equipment manufacturers."
DTSI,"DTS, Inc. provides audio solutions that are incorporated into various consumer electronics devices worldwide."
DTV,"DIRECTV provides digital television entertainment services in the United States and Latin America. The company acquires, promotes, sells, and distributes digital entertainment programming primarily through satellite to residential and commercial subscribers."
DUK,"Duke Energy Corporation, together with its subsidiaries, operates as an energy company in the United States and Latin America. It operates through three segments: Regulated Utilities, International Energy, and Commercial Power."
DVA,DaVita HealthCare Partners Inc. provides kidney dialysis services for patients suffering from chronic kidney failure or end stage renal disease.
DV,DeVry Education Group Inc. provides educational services worldwide.
DVAX,"Dynavax Technologies Corporation, a clinical-stage biopharmaceutical company, discovers and develops products to prevent and treat infectious and inflammatory diseases, and cancer. It develops product candidates based on the use of immunostimulatory sequences and immunoregulatory sequences."
DVCR,"Diversicare Healthcare Services, Inc., together with its subsidiaries, provides long-term care services to nursing center patients primarily in the Southeast and Southwest United States."
DVD,"Dover Motorsports, Inc., through its subsidiaries, markets and promotes motorsports entertainment in the United States."
DVN,"Devon Energy Corporation, an independent energy company, is engaged primarily in the exploration, development, and production of oil, natural gas, and natural gas liquids. The company holds interests in various properties located in Anadarko Basin, Barnett Shale, Mississippian-Woodford Trend, Permian Basin, Rockies, and other regions in the United States."
DVR,"Cal Dive International, Inc., a marine contractor, provides manned diving, pipelay, and pipe burial services; platform installation and salvage services; and light well intervention services to customers in the offshore oil and natural gas industry."
